155	0.6	1
156	-2.7713	1
157	-2.9909	1
158	-9.7952e-07	1
159	2.9909	1
160	2.7713	1
161	-0.6	1
162	-3.8105	1
163	-3.5909	1
164	-8.3259e-06	1
165	3.5909	1
166	3.8105	1
167	0.6	1
168	-2.7713	1
169	-2.9909	1
170	-9.7952e-07	1
171	2.9909	1
172	2.7713	1
173	-0.6	1
174	-3.8105	1
175	-3.5909	1
176	-8.3259e-06	1
177	3.5909	1
178	3.8105	1
179	0.6	1
180	-2.7713	1
181	-2.9909	1
182	-9.7952e-07	1
183	2.9909	1
184	2.7713	1
185	-0.6	1
186	-3.8105	1
187	-3.5909	1
188	-8.3259e-06	1
189	3.5909	1
190	3.8105	1
191	0.6	1
192	-2.7713	1
193	-2.9909	1
194	-9.7952e-07	1
195	2.9909	1
196	2.7713	1
197	-0.6	1
198	-3.8105	1
199	-3.5909	1
200	-8.3259e-06	1
201	3.5909	1
202	3.8105	1
203	0.6	1
204	-2.7713	1
205	-2.9909	1
206	-9.7952e-07	1
207	2.9909	1
208	2.7713	1
209	-0.6	1
210	-3.8105	1
211	-3.5909	1
212	-8.3259e-06	1
213	3.5909	1
214	3.8105	1
215	0.6	1
216	-2.7713	1
217	-2.9909	1
218	-9.7952e-07	1
219	2.9909	1
220	2.7713	1
221	-0.6	1
222	-3.8105	1
223	-3.5909	1
224	-8.3259e-06	1
225	3.5909	1
226	3.8105	1
227	0.6	1
228	-2.7713	1
229	-2.9909	1
230	-9.7952e-07	1
231	2.9909	1
232	2.7713	1
233	-0.6	1
234	-3.8105	1
235	-3.5909	1
236	-8.3259e-06	1
237	3.5909	1
238	3.8105	1
239	0.6	1
240	-2.7713	1
241	-2.9909	1
242	-9.7952e-07	1
243	2.9909	1
244	2.7713	1
245	-0.6	1
246	-3.8105	1
247	-3.5909	1
248	-8.3259e-06	1
249	3.5909	1
250	3.8105	1
251	0.6	1
252	-2.7713	1
253	-2.9909	1
254	-9.7952e-07	1
255	2.9909	1
256	2.7713	1
257	-0.6	1
258	-3.8105	1
259	-3.5909	1
260	-8.3259e-06	1
261	3.5909	1
262	3.8105	1
263	0.6	1
264	-2.7713	1
265	-2.9909	1
266	-9.7952e-07	1
267	2.9909	1
268	2.7713	1
269	-0.6	1
270	-3.8105	1
271	-3.5909	1
272	-8.3259e-06	1
273	3.5909	1
274	3.8105	1
275	0.6	1
276	-2.7713	1
277	-2.9909	1
278	-9.7952e-07	1
279	2.9909	1
280	2.7713	1
281	-0.6	1
282	-3.8105	1
283	-3.5909	1
284	-8.3259e-06	1
285	3.5909	1
286	3.8105	1
287	0.6	1
288	-2.7713	1
289	-2.9909	1
290	-9.7952e-07	1
291	2.9909	1
292	2.7713	1
293	-0.6	1
294	-3.8105	1
295	-3.5909	1
296	-8.3259e-06	1
297	3.5909	1
298	3.8105	1
299	0.6	1
300	-2.7713	1
